From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station
13-03-2022 00:00,14-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
14-03-2022 00:00,15-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
15-03-2022 00:00,16-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
16-03-2022 00:00,17-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
17-03-2022 00:00,18-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
18-03-2022 00:00,19-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
19-03-2022 00:00,20-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
20-03-2022 00:00,21-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
21-03-2022 00:00,22-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
22-03-2022 00:00,23-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
23-03-2022 00:00,24-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
24-03-2022 00:00,25-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
25-03-2022 00:00,26-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
26-03-2022 00:00,27-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
27-03-2022 00:00,28-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
28-03-2022 00:00,29-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
29-03-2022 00:00,30-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
30-03-2022 00:00,31-03-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
31-03-2022 00:00,01-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
01-04-2022 00:00,02-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
02-04-2022 00:00,03-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
03-04-2022 00:00,04-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
04-04-2022 00:00,05-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
05-04-2022 00:00,06-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
06-04-2022 00:00,07-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
07-04-2022 00:00,08-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
08-04-2022 00:00,09-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
09-04-2022 00:00,10-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
10-04-2022 00:00,11-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
11-04-2022 00:00,12-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
12-04-2022 00:00,13-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
13-04-2022 00:00,14-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
14-04-2022 00:00,15-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
15-04-2022 00:00,16-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
16-04-2022 00:00,17-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
17-04-2022 00:00,18-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
18-04-2022 00:00,19-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
19-04-2022 00:00,20-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
20-04-2022 00:00,21-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
21-04-2022 00:00,22-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
22-04-2022 00:00,23-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
23-04-2022 00:00,24-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
24-04-2022 00:00,25-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
25-04-2022 00:00,26-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
26-04-2022 00:00,27-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
27-04-2022 00:00,28-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
28-04-2022 00:00,29-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
29-04-2022 00:00,30-04-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
30-04-2022 00:00,01-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
01-05-2022 00:00,02-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
02-05-2022 00:00,03-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
03-05-2022 00:00,04-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
04-05-2022 00:00,05-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
05-05-2022 00:00,06-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
06-05-2022 00:00,07-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
07-05-2022 00:00,08-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
08-05-2022 00:00,09-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
09-05-2022 00:00,10-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
10-05-2022 00:00,11-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
11-05-2022 00:00,12-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
12-05-2022 00:00,13-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
13-05-2022 00:00,14-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
14-05-2022 00:00,15-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
15-05-2022 00:00,16-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
16-05-2022 00:00,17-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
17-05-2022 00:00,18-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
18-05-2022 00:00,19-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
19-05-2022 00:00,20-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
20-05-2022 00:00,21-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
21-05-2022 00:00,22-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
22-05-2022 00:00,23-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
23-05-2022 00:00,24-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
24-05-2022 00:00,25-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
25-05-2022 00:00,26-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
26-05-2022 00:00,27-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
27-05-2022 00:00,28-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
28-05-2022 00:00,29-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
29-05-2022 00:00,30-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
30-05-2022 00:00,31-05-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
31-05-2022 00:00,01-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
01-06-2022 00:00,02-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
02-06-2022 00:00,03-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
03-06-2022 00:00,04-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
04-06-2022 00:00,05-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
05-06-2022 00:00,06-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
06-06-2022 00:00,07-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
07-06-2022 00:00,08-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
08-06-2022 00:00,09-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
09-06-2022 00:00,10-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
10-06-2022 00:00,11-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
11-06-2022 00:00,12-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
12-06-2022 00:00,13-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
13-06-2022 00:00,14-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
14-06-2022 00:00,15-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
15-06-2022 00:00,16-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
16-06-2022 00:00,17-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
17-06-2022 00:00,18-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
18-06-2022 00:00,19-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
19-06-2022 00:00,20-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
20-06-2022 00:00,21-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
21-06-2022 00:00,22-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
22-06-2022 00:00,23-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
23-06-2022 00:00,24-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
24-06-2022 00:00,25-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
25-06-2022 00:00,26-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
26-06-2022 00:00,27-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
27-06-2022 00:00,28-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
28-06-2022 00:00,29-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
29-06-2022 00:00,30-06-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
30-06-2022 00:00,01-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
01-07-2022 00:00,02-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
02-07-2022 00:00,03-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
03-07-2022 00:00,04-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
04-07-2022 00:00,05-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
05-07-2022 00:00,06-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
06-07-2022 00:00,07-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
07-07-2022 00:00,08-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
08-07-2022 00:00,09-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
09-07-2022 00:00,10-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
10-07-2022 00:00,11-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
11-07-2022 00:00,12-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
12-07-2022 00:00,13-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
13-07-2022 00:00,14-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
14-07-2022 00:00,15-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
15-07-2022 00:00,16-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
16-07-2022 00:00,17-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
17-07-2022 00:00,18-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
18-07-2022 00:00,19-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
19-07-2022 00:00,20-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
20-07-2022 00:00,21-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
21-07-2022 00:00,22-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
22-07-2022 00:00,23-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
23-07-2022 00:00,24-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
24-07-2022 00:00,25-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
25-07-2022 00:00,26-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
26-07-2022 00:00,27-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
27-07-2022 00:00,28-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
28-07-2022 00:00,29-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
29-07-2022 00:00,30-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
30-07-2022 00:00,31-07-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
31-07-2022 00:00,01-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
01-08-2022 00:00,02-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
02-08-2022 00:00,03-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
03-08-2022 00:00,04-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
04-08-2022 00:00,05-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
05-08-2022 00:00,06-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
06-08-2022 00:00,07-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
07-08-2022 00:00,08-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
08-08-2022 00:00,09-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
09-08-2022 00:00,10-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
10-08-2022 00:00,11-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
11-08-2022 00:00,12-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
12-08-2022 00:00,13-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
13-08-2022 00:00,14-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
14-08-2022 00:00,15-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
15-08-2022 00:00,16-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
16-08-2022 00:00,17-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
17-08-2022 00:00,18-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
18-08-2022 00:00,19-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
19-08-2022 00:00,20-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
20-08-2022 00:00,21-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
21-08-2022 00:00,22-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
22-08-2022 00:00,23-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
23-08-2022 00:00,24-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
24-08-2022 00:00,25-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
25-08-2022 00:00,26-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
26-08-2022 00:00,27-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
27-08-2022 00:00,28-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
28-08-2022 00:00,29-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
29-08-2022 00:00,30-08-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
30-08-2022 00:00,31-08-2022 00:00,1.21,0.54,66.900000000000006,12.7,63.04,32.75,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
31-08-2022 00:00,01-09-2022 00:00,1.18,0.49,68.5,6.63,25.28,9.9,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
01-09-2022 00:00,02-09-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
02-09-2022 00:00,03-09-2022 00:00,1.24,0.45,79.099999999999994,11.18,40.15,14.96,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
03-09-2022 00:00,04-09-2022 00:00,1.1599999999999999,0.43,77.52,7.51,27.71,12.74,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
04-09-2022 00:00,05-09-2022 00:00,1.28,0.41,75.94,6.65,24.17,11.44,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
05-09-2022 00:00,06-09-2022 00:00,1.24,0.37,60.86,12.49,35.42,11.47,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
06-09-2022 00:00,07-09-2022 00:00,1.22,0.4,8.0299999999999994,2.58,19.16,9.4700000000000006,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
07-09-2022 00:00,08-09-2022 00:00,1.28,0.38,7.94,1.98,18.62,7.11,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
08-09-2022 00:00,09-09-2022 00:00,1.28,0.42,51.17,2.0499999999999998,23.18,7.64,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
09-09-2022 00:00,10-09-2022 00:00,1.31,0.38,53.48,3.61,19.53,6.36,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
10-09-2022 00:00,11-09-2022 00:00,1.24,0.35,50.66,5.28,19.84,7.16,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
11-09-2022 00:00,12-09-2022 00:00,1.29,0.37,47.75,6.27,29.34,9.0299999999999994,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
12-09-2022 00:00,13-09-2022 00:00,1.27,0.27,11.7,3.97,22.72,5.64,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
13-09-2022 00:00,14-09-2022 00:00,1.21,0.31,15.85,3.62,31.7,10.51,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
14-09-2022 00:00,15-09-2022 00:00,1.27,0.35,20.18,1.41,31.8,13.66,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
15-09-2022 00:00,16-09-2022 00:00,1.24,0.37,25.5,2.04,36.590000000000003,13.38,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
16-09-2022 00:00,17-09-2022 00:00,1.23,0.41,11.12,1.88,35.83,15.83,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
17-09-2022 00:00,18-09-2022 00:00,1.28,0.44,51.5,0.9,37.96,17.920000000000002,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
18-09-2022 00:00,19-09-2022 00:00,1.28,0.44,55.21,0.23,20.88,10.59,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
19-09-2022 00:00,20-09-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
20-09-2022 00:00,21-09-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
21-09-2022 00:00,22-09-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
22-09-2022 00:00,23-09-2022 00:00,1.1499999999999999,0.41,13.94,1.24,60.51,23.49,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
23-09-2022 00:00,24-09-2022 00:00,1.21,0.44,14.98,0.56000000000000005,47.26,19.72,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
24-09-2022 00:00,25-09-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
25-09-2022 00:00,26-09-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
26-09-2022 00:00,27-09-2022 00:00,1.22,0.57999999999999996,16.84,2.81,36.880000000000003,15.84,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
27-09-2022 00:00,28-09-2022 00:00,1.24,0.5,21.6,2.08,41.73,17.39,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
28-09-2022 00:00,29-09-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
29-09-2022 00:00,30-09-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
30-09-2022 00:00,01-10-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
01-10-2022 00:00,02-10-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
02-10-2022 00:00,03-10-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
03-10-2022 00:00,04-10-2022 00:00,1.18,0.75,15.9,3.55,76.52,36.57,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
04-10-2022 00:00,05-10-2022 00:00,1.19,0.61,10.3,1.21,35.950000000000003,19.38,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
05-10-2022 00:00,06-10-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
06-10-2022 00:00,07-10-2022 00:00,,,,,,,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
07-10-2022 00:00,08-10-2022 00:00,1.19,0.49,12.32,3.88,68.599999999999994,35.36,Tamil Nadu,Salem,"Sona College of Technology, Salem - TNPCB"
